website,https_status,return_code,ip,size,ttl,response_time,exception
pornogratisdiario.com,Accessible (Status Code: 200),0,"['104.26.3.28', '104.26.2.28', '172.67.74.248']",87,372,0.0052471160888671875,False
3rabxn.com,Accessible (Status Code: 200),0,"['104.21.23.143', '172.67.211.165']",60,372,0.007207155227661133,False
shrmha.com,Accessible (Status Code: 200),0,"['172.67.181.96', '104.21.67.213']",60,371,0.006776094436645508,False
josporn.club,Accessible (Status Code: 200),0,['54.37.176.212'],46,4040,0.008930683135986328,False
hdzog.com,Blocked - Client Error (Status Code: 429),0,['109.206.162.36'],43,3505,0.00626826286315918,False
zoofilia.blog,Accessible (Status Code: 200),0,"['104.21.65.151', '172.67.146.173']",63,377,0.4034590721130371,False
ixxx1.com,Accessible (Status Code: 200),0,"['172.67.204.150', '104.21.93.49']",59,377,0.5938069820404053,False
sexalarbda.com,Accessible (Status Code: 200),0,"['104.21.58.116', '172.67.159.104']",64,377,0.17060089111328125,False
arabnudes.net,Accessible (Status Code: 200),0,['208.122.221.20'],47,4048,0.005579948425292969,False
sefan.ru,Blocked - Client Error (Status Code: 403),0,['77.222.61.60'],42,304,0.006623983383178711,False
arabshentai.com,Blocked - Client Error (Status Code: 403),0,"['104.23.128.58', '104.23.129.58']",65,377,0.09032177925109863,False
xnxxporn.video,Accessible (Status Code: 200),0,"['104.21.53.143', '172.67.213.136']",64,377,0.16512489318847656,False
3sex.com,Accessible (Status Code: 200),0,"['104.27.195.88', '104.27.194.88']",58,377,0.351107120513916,False
camsoda.com,Blocked - Client Error (Status Code: 403),0,"['104.18.5.137', '104.18.4.137']",61,377,0.1757359504699707,False
pornomineiro.com,Blocked - Client Error (Status Code: 403),0,"['104.21.48.76', '172.67.181.186']",66,377,0.29736971855163574,False
pornobrasil.com,Accessible (Status Code: 200),0,"['104.21.112.1', '104.21.64.1', '104.21.16.1', '104.21.48.1', '104.21.96.1', '104.21.80.1', '104.21.32.1']",145,377,0.29383182525634766,False
arab-xn.com,Accessible (Status Code: 200),0,"['172.67.152.72', '104.21.12.117']",61,377,0.07439494132995605,False
xlxx69.com,Accessible (Status Code: 200),0,"['104.21.46.248', '172.67.169.138']",60,377,0.07415914535522461,False
hlebo.com,Accessible (Status Code: 200),0,"['104.21.77.126', '172.67.207.238']",59,377,0.07086896896362305,False
mangatoto.net,Accessible (Status Code: 200),0,"['104.21.48.1', '104.21.32.1', '104.21.112.1', '104.21.96.1', '104.21.80.1', '104.21.64.1', '104.21.16.1']",143,377,0.0996408462524414,False
xhbeyond.xyz,"Error: HTTPSConnectionPool(host='xhbeyond.xyz', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fd301efe430>, 'Connection to xhbeyond.xyz timed out. (connect timeout=3)'))",0,['45.144.149.221'],46,377,0.19211721420288086,False
sex-alarabi.com,Accessible (Status Code: 200),0,"['172.67.71.91', '104.26.9.161', '104.26.8.161']",81,377,0.12540507316589355,False
missav123.com,Blocked - Client Error (Status Code: 403),0,"['104.26.13.189', '104.26.12.189', '172.67.71.238']",79,377,0.10331320762634277,False
xxvideos.video,Accessible (Status Code: 200),0,"['104.21.9.196', '172.67.131.5']",64,377,0.0994119644165039,False
thehentai.net,Accessible (Status Code: 200),0,"['188.114.96.12', '188.114.97.12']",63,377,0.07346510887145996,False
ondisk.co.kr,Accessible (Status Code: 200),0,['110.45.187.11'],46,7,0.005488157272338867,False
