website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
cvo1.rocks,"Error: HTTPSConnectionPool(host='cvo1.rocks', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'cvo1.rocks' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],44.0,15.0,0.06514191627502441,False,
frydbarscarts.com,Accessible (Status Code: 200),0.0,['145.223.105.215'],51.0,539.0,0.009697914123535156,False,
clubewin.com,Accessible (Status Code: 200),0.0,"['clubewin.com.w.cdngslb.com.', '47.246.46.148']",83.0,52.0,0.007112979888916016,False,
sokabet.co.tz,"Error: HTTPSConnectionPool(host='sokabet.co.tz', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'sokabet.co.tz' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],47.0,15.0,0.06592917442321777,False,
1xlite-659540.top,"Error: HTTPSConnectionPool(host='1xlite-659540.top', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd80b8e2df0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['a.zdnscloud.com. td_dns_gtld.knet.cn. 1391914322 600 200 2491200 3600'],105.0,450.0,0.009977102279663086,False,
secretlink.xyz,Blocked - Client Error (Status Code: 410),0.0,['185.53.177.51'],48.0,539.0,0.006754875183105469,False,
celebrityfakes4u.com,"Error: HTTPSConnectionPool(host='celebrityfakes4u.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'celebrityfakes4u.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],54.0,15.0,0.06981492042541504,False,
gunnewsdaily.com,"Error: HTTPSConnectionPool(host='gunnewsdaily.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'gunnewsdaily.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],50.0,15.0,0.05751609802246094,False,
kinoxa.biz,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['69.16.230.165'],44.0,538.0,0.0077478885650634766,False,
asianflix.one,"Error: HTTPSConnectionPool(host='www.asianflix.one', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fd80bf901c0>, 'Connection to www.asianflix.one timed out. (connect timeout=15)'))",0.0,"['216.239.32.21', '192.64.119.37', '216.239.34.21', '216.239.36.21', '216.239.38.21']",111.0,51.0,0.007460832595825195,False,
primaryarms.com,"Error: HTTPSConnectionPool(host='primaryarms.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'primaryarms.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],49.0,15.0,0.07147502899169922,False,
geo-gdz.ru,Accessible (Status Code: 200),0.0,['195.161.62.132'],44.0,538.0,0.007953882217407227,False,
flirtic.ee,"Error: HTTPSConnectionPool(host='flirtic.ee', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'flirtic.ee' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],44.0,15.0,0.06607818603515625,False,
newmp3.kz,Accessible (Status Code: 200),0.0,['92.118.115.8'],43.0,538.0,0.007799863815307617,False,
cacoslots3.com,Accessible (Status Code: 200),0.0,"['3.160.212.75', '3.160.212.43', '3.160.212.69', '3.160.212.114']",96.0,51.0,0.010339021682739258,False,
imaple.me,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",59.0,351.0,0.0076558589935302734,False,
winespectator.com,"Error: HTTPSConnectionPool(host='winespectator.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'winespectator.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],51.0,15.0,0.06893610954284668,False,
libimseti.cz,"Error: HTTPSConnectionPool(host='libimseti.cz', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'libimseti.cz' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.05858898162841797,False,
forced-sex.net,"Error: HTTPSConnectionPool(host='forced-sex.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'forced-sex.net' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],48.0,15.0,0.06221318244934082,False,
gaycommunity.com,Accessible (Status Code: 200),0.0,['66.63.171.134'],50.0,538.0,0.0074138641357421875,False,
x-minus.pro,Blocked - Client Error (Status Code: 403),0.0,"['104.21.1.27', '172.67.151.227']",61.0,351.0,0.008182764053344727,False,
