website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
war-forum.net,Accessible (Status Code: 200),0.0,['85.118.130.103'],47.0,86364.0,0.09727692604064941,False,
edujungles.com,Blocked - Client Error (Status Code: 403),0.0,['162.0.227.106'],48.0,3564.0,0.0934910774230957,False,
librabet.com,Accessible (Status Code: 200),0.0,['94.242.231.23'],46.0,3563.0,0.09914612770080566,False,
888game777.com,Accessible (Status Code: 200),0.0,"['108.139.243.115', '108.139.243.101', '108.139.243.87', '108.139.243.45']",96.0,3563.0,0.09496283531188965,False,
my-seriya.net,"Error: HTTPSConnectionPool(host='my-seriya.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fed0aabff70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],31.0,0.0,0.35295581817626953,False,
ecchi-island.com,Accessible (Status Code: 200),0.0,"['172.67.222.231', '104.21.46.25']",66.0,3563.0,0.10818696022033691,False,
met-art.com,Accessible (Status Code: 200),0.0,['207.66.141.186'],45.0,3563.0,0.09891915321350098,False,
pussy.org,Accessible (Status Code: 200),0.0,['51.81.53.105'],43.0,86363.0,0.506213903427124,False,
egb.com,Accessible (Status Code: 200),0.0,"['104.22.72.201', '172.67.7.178', '104.22.73.201']",73.0,3562.0,0.1062471866607666,False,
hdchina.org,"Error: HTTPSConnectionPool(host='hdchina.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'hdchina.org' doesn't match either of 'dns.google', 'dns.google.com', '*.dns.google.com', '8888.google', 'dns64.dns.google', '8.8.8.8', '8.8.4.4', '2001:4860:4860:0:0:0:0:8888', '2001:4860:4860:0:0:0:0:8844', '2001:4860:4860:0:0:0:0:6464', '2001:4860:4860:0:0:0:0:64'"")))",0.0,['8.8.8.8'],45.0,3562.0,0.0884549617767334,False,
daman.games,"Error: HTTPSConnectionPool(host='daman.games', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fed0ad1bb20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['v0n0.nic.games. hostmaster.donuts.email. 1739281360 7200 900 1209600 3600'],97.0,3562.0,0.09538602828979492,False,
