website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
kinokong.ws,"Error: HTTPSConnectionPool(host='kinokong.ws', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f80ff065b20>, 'Connection to kinokong.ws timed out. (connect timeout=15)'))",0.0,"['64.70.19.203', 'a.dns.ws.', 's.dns.ws.', 'ns2.dns.ws.', 'ns5.dns.ws.', 'us3.dns.ws.', 'us4.dns.ws.']",153.0,9441.0,0.12145686149597168,False,
ssvip.world,Accessible (Status Code: 200),0.0,"['ssvip.world.w.cdngslb.com.', '155.102.29.101']",84.0,26.0,0.11764097213745117,False,
pornking.fun,"Error: HTTPSConnectionPool(host='pornking.fun', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fedb8b20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,,,,,True,DNS_HTTPS.py: No response from server
mobileslotsite.co.uk,Accessible (Status Code: 200),0.0,"['104.21.112.1', '104.21.96.1', '104.21.32.1', '104.21.64.1', '104.21.48.1', '104.21.16.1', '104.21.80.1']",150.0,262.0,0.46171069145202637,False,
g-spotvibrators.com,Accessible (Status Code: 200),0.0,"['172.67.182.92', '104.21.32.30']",69.0,262.0,0.1216890811920166,False,
nonuderama.net,Accessible (Status Code: 200),0.0,"['188.114.96.0', '188.114.97.0']",64.0,262.0,0.11043715476989746,False,
spin101agent.com,Accessible (Status Code: 200),0.0,"['18.239.18.94', '18.239.18.18', '18.239.18.107', '18.239.18.68']",98.0,22.0,0.11842513084411621,False,
it.cx,"Error: HTTPSConnectionPool(host='it.cx', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80ff090b80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns1.afraid.org. dnsadmin.afraid.org. 2502170001 86400 7200 2419200 3600'],82.0,3562.0,0.11315512657165527,False,
p-a.jp,Accessible (Status Code: 200),0.0,['115.30.0.197'],40.0,261.0,0.42772889137268066,False,
japanbeast.com,Accessible (Status Code: 200),0.0,"['172.67.141.28', '104.21.54.188']",64.0,261.0,0.29885196685791016,False,
phimsexnunglon.com,"Error: HTTPSConnectionPool(host='phimsexnunglon.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80ff0b51f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ace.ns.cloudflare.com. dns.cloudflare.com. 2364642573 10000 2400 604800 1800'],94.0,1761.0,0.1124579906463623,False,
porngrey.net,Accessible (Status Code: 200),0.0,"['188.114.97.0', '188.114.96.0']",62.0,261.0,0.19134283065795898,False,
kinoxa.cc,"Error: HTTPSConnectionPool(host='kinoxa.cc', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80ff0c6220>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['127.0.0.1'],43.0,260.0,0.27060675621032715,False,
xnx.rest,Accessible (Status Code: 200),0.0,['31.133.208.7'],42.0,3560.0,0.3492889404296875,False,
blumpkintube.com,Accessible (Status Code: 200),0.0,"['104.21.79.212', '172.67.148.206']",66.0,260.0,0.12962102890014648,False,
clubedomalte.com.br,Accessible (Status Code: 200),0.0,['54.232.229.211'],53.0,3560.0,0.12708401679992676,False,
yourghoststories.com,Accessible (Status Code: 200),0.0,['138.197.72.164'],54.0,3560.0,0.13042020797729492,False,
downloadwella.com,"Error: HTTPSConnectionPool(host='downloadwella.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))",0.0,['80.82.76.121'],51.0,259.0,0.21167612075805664,False,
sweetteentube.net,Accessible (Status Code: 200),0.0,"['172.67.191.205', '104.21.20.56']",67.0,259.0,0.5066499710083008,False,
hkparts.net,Accessible (Status Code: 200),0.0,['63.141.128.22'],45.0,559.0,0.11087703704833984,False,
sipsap.com,Accessible (Status Code: 200),0.0,['142.171.28.202'],44.0,3559.0,0.302623987197876,False,
entrevue.fr,Accessible (Status Code: 200),0.0,"['104.21.64.1', '104.21.112.1', '104.21.96.1', '104.21.32.1', '104.21.80.1', '104.21.16.1', '104.21.48.1']",141.0,258.0,0.30278992652893066,False,
reifetube.com,Accessible (Status Code: 200),0.0,"['188.114.97.0', '188.114.96.0']",63.0,258.0,0.10807681083679199,False,
fagalicious.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.70.194', '104.26.10.6', '104.26.11.6']",81.0,258.0,0.11961889266967773,False,
me-tube.com,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.96.1', '104.21.64.1', '104.21.48.1', '104.21.80.1', '104.21.32.1', '104.21.112.1']",141.0,258.0,0.3947577476501465,False,
kinolights.com,Blocked - Client Error (Status Code: 403),0.0,"['3.37.197.120', '3.35.186.15']",64.0,17.0,0.2951011657714844,False,
incestflix.trade,Accessible (Status Code: 200),0.0,"['172.67.136.139', '104.21.94.139']",66.0,257.0,0.11219978332519531,False,
hyderabaddutyfree.com,"Error: HTTPSConnectionPool(host='hyderabaddutyfree.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f80ff12af70>, 'Connection to hyderabaddutyfree.com timed out. (connect timeout=15)'))",0.0,['162.215.226.7'],55.0,38357.0,0.12057971954345703,False,
bwin.be,Blocked - Client Error (Status Code: 403),0.0,"['104.17.185.1', '104.17.186.1']",57.0,212.0,0.6880950927734375,False,
goldtits.com,Accessible (Status Code: 200),0.0,['78.140.176.68'],46.0,256.0,0.10131597518920898,False,
svyaznoy.travel,Accessible (Status Code: 200),0.0,['195.161.69.18'],49.0,10756.0,0.12000679969787598,False,
superbrawl.com,"Error: HTTPSConnectionPool(host='superbrawl.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80ff146e80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['207.58.164.200'],48.0,14356.0,0.12777209281921387,False,
sportsmanguncentre.co.uk,Accessible (Status Code: 200),0.0,"['172.67.207.153', '104.21.93.80']",74.0,256.0,0.11099815368652344,False,
depic.me,Accessible (Status Code: 200),0.0,"['104.21.32.1', '104.21.80.1', '104.21.64.1', '104.21.48.1', '104.21.16.1', '104.21.112.1', '104.21.96.1']",138.0,256.0,0.12132811546325684,False,
suptraf.com,Accessible (Status Code: 200),0.0,"['23.235.244.224', '23.235.244.225', '131.153.42.226', '131.153.42.225', '131.153.42.224', '131.153.42.211', '23.235.244.226', '23.235.244.212']",157.0,256.0,0.11859416961669922,False,
nnbet3.com,Accessible (Status Code: 200),0.0,"['18.239.69.105', '18.239.69.23', '18.239.69.116', '18.239.69.28']",92.0,15.0,0.2493429183959961,False,
sexhihi.io,Accessible (Status Code: 200),0.0,"['172.67.182.59', '104.21.75.214']",60.0,255.0,0.10791826248168945,False,
single-chat.net,Accessible (Status Code: 200),0.0,"['172.67.68.75', '104.26.14.7', '104.26.15.7']",81.0,255.0,0.2808802127838135,False,
